Subject,Relationship,Object
Amala Hopeline,description_is,"Amala (""Hope"" in Arabic) is a hotline that creates an accessible form of culturally competent counseling and resource referral for the Muslim youth. The Amala Hopeline seeks to provide free, educated, non-judgmental, and understanding support.This program provides:- A help hotline- Peer supportFeel free to call anytime during open hours for support at 855-95-AMALA. You can also reach out by text at the same number on Wednesdays and Sundays. Please note that Hopeline peer counselors are not licensed professionals."
Amala Hopeline,speaks,['English']
Amala Hopeline,costs,Free
Amala Hopeline,has_Google_Reviews,True
Amala Hopeline,covers,This program covers residents of the following states: CA.
Amala Hopeline,24hours_status_is,False
Amala Hopeline,serves,"['young adults', 'teens', 'children', 'all mental health'], ['This program serves Muslim youth.']"
Amala Hopeline,socials_are,"https://www.facebook.com/amalahopeline/, https://www.twitter.com/@AmalaHopeline"
Amala Hopeline,is_open_from,"6:00 PM - 10:00 PM  PST, Closed, 6:00 PM - 10:00 PM  PST, Closed, 6:00 PM - 10:00 PM  PST, 6:00 PM - 10:00 PM  PST, 6:00 PM - 10:00 PM  PST"
HOPE Mentor,main_services_are,"['bereavement', 'one-on-one support', 'peer support', 'virtual support']"
HOPE Mentor,phone_number_is,602-279-6477
HOPE Mentor,website_is,https://www.missfoundation.org/grieving/
HOPE Mentor,has_an_availability_status_of,available
HOPE Mentor,description_is,"The MISS Foundation provides one-on-one support to bereaved parents, grandparents and siblings for free via the HOPE Mentor program. This program provides:- Mentorship- Peer supportIndividuals will be matched with a trained volunteer who is also a bereaved parent, grandparent or sibling who will connect in-person if they are local or via email, phone and Skype if not in local area."
HOPE Mentor,speaks,['English']
HOPE Mentor,costs,Free
HOPE Mentor,has_Google_Reviews,True
HOPE Mentor,covers,"This program covers residents of the following states: WA, WI, WV, FL, WY, NH, NJ, NM, NC, ND, NE, NY, RI, NV, CO, CA, GA, CT, OK, OH, KS, SC, KY, OR, SD, DE, DC, HI, TX, LA, TN, PA, VA, AK, AL, AR, VT, IL, IN, IA, AZ, ID, ME, MD, MA, UT, MO, MN, MI, MT and MS."
HOPE Mentor,24hours_status_is,False
HOPE Mentor,serves,"['adults', 'young adults', 'teens', 'children', 'seniors', 'grieving', 'individuals', 'families', 'single parent', 'parents'], ['This program serves bereaved family members.']"
HOPE Mentor,socials_are,"https://www.facebook.com/missfoundation, https://www.twitter.com/@MISS_Foundation"
HOPE Mentor,is_open_from,"6:00 AM - 3:00 PM  PST, 6:00 AM - 3:00 PM  PST, 6:00 AM - 3:00 PM  PST, 6:00 AM - 3:00 PM  PST, 6:00 AM - 3:00 PM  PST, Closed, Closed"
Deaf Crisis Line,main_services_are,"['individual counseling', 'case management', 'help hotlines', 'advocacy & legal aid', 'translation & interpretation']"
Deaf Crisis Line,phone_number_is,321-800-3323
Deaf Crisis Line,website_is,https://deaflead.org/contact/
Deaf Crisis Line,has_an_availability_status_of,available
Deaf Crisis Line,description_is,"The Deaf Crisis Line (DCL) is a resource for the Deaf and Hard of Hearing, and American Sign Language (ASL) users. This operates as a videophone, a face-to-face platform that offers callers direct connection to trained crisis counselors fluent in ASL. Callers may use the text feature if they prefer to type."
Deaf Crisis Line,speaks,"['American Sign Language', 'English']"
Deaf Crisis Line,costs,Free
Deaf Crisis Line,has_Google_Reviews,True
Deaf Crisis Line,covers,This program covers residents of All US states and territories.
Deaf Crisis Line,24hours_status_is,True
Deaf Crisis Line,serves,"['all ages', 'deaf or hard of hearing', 'visual impairment', 'individuals', 'trauma survivors', 'abuse or neglect survivors', 'domestic violence survivors', 'human trafficking survivors', 'sexual assault survivors'], ['This program serves victims of crime who are Deaf, hard of hearing, DeafBlind, and late-deafened individuals and their families.']"
Deaf Crisis Line,socials_are,https://www.facebook.com/DeafLEADUSA
BeWellLine,main_services_are,"['counseling', 'help hotlines', 'virtual support']"
BeWellLine,phone_number_is,866-349-6854
BeWellLine,website_is,https://www.altercareline.com/post/bewellline-helps-california-residents-going-through-a-mental-health-crisis
BeWellLine,has_an_availability_status_of,available
BeWellLine,description_is,"The BeWellLine provides no cost, compassionate emotional support to California residents. Support Specialists are ready to help you deal with difficult emotions and help develop healthy methods of coping.This program provides:- Emotional supportYou can reach a support specialist by calling, chatting on their website, or scheduling a call. Their typical response time for chats and calls is one minute. Please don’t close out your screen while waiting to connect."
BeWellLine,speaks,"['English', 'Spanish']"
BeWellLine,costs,Free
BeWellLine,has_Google_Reviews,True
BeWellLine,covers,This program covers residents of the following states: CA.
BeWellLine,24hours_status_is,True
BeWellLine,serves,"['all ages', 'limited english', 'all mental health'], ['Must be a resident of California.']"
BeWellLine,socials_are,https://www.facebook.com/callbewellline
Epiphany Counseling,main_services_are,"['mental health care', 'counseling', 'family counseling', 'individual counseling']"
Epiphany Counseling,other_services_are,['virtual support']
Epiphany Counseling,phone_number_is,424-570-6955
Epiphany Counseling,website_is,https://eccts.com
Epiphany Counseling,has_an_availability_status_of,available
Epiphany Counseling,description_is,"Epiphany Counseling, Consulting & Treatment Services (ECCTS) offers Telehealth Therapy services to help individuals, families, and couples overcome mental health conditions that impede routine functions and daily tasks. This program provides:- Individual Counseling- Family Counseling- Couples CounselingECCTS accepts all PPO insurances, including Medi-cal, and offers a sliding scale option for those who are uninsured."
Epiphany Counseling,speaks,['English']
Epiphany Counseling,costs,Sliding Scale
Epiphany Counseling,has_Google_Reviews,True
Epiphany Counseling,covers,This program covers residents of the following states: CA and TX.
Epiphany Counseling,24hours_status_is,False
Epiphany Counseling,serves,"['adults', 'young adults', 'teens', 'children', 'seniors', 'benefit recipients', 'low-income', 'uninsured', 'underinsured', 'all mental health'], ['Must qualify for financial assistance.']"
Epiphany Counseling,socials_are,https://www.facebook.com/Epiphanycounselingservices
Epiphany Counseling,is_open_from,"9:00 AM - 7:30 PM  PST, 9:00 AM - 7:30 PM  PST, 9:00 AM - 7:30 PM  PST, 9:00 AM - 7:30 PM  PST, 9:00 AM - 5:00 PM  PST, 9:00 AM - 5:00 PM  PST, Closed"
Riverside Outpatient Services & Administrative Office,main_services_are,"['addiction & recovery', '12-step', 'outpatient treatment', 'substance abuse counseling', 'health education', 'specialized therapy', 'mental health care', 'group therapy']"
Riverside Outpatient Services & Administrative Office,phone_number_is,800-923-5634
Riverside Outpatient Services & Administrative Office,website_is,https://www.mfirecovery.com/services/outpatient-treatment
Riverside Outpatient Services & Administrative Office,is_located_at,"5870 Arlington Avenue, Riverside, CA 92504"
Riverside Outpatient Services & Administrative Office,url_is_located_at,"https://www.google.com/maps/?q=5870+Arlington+Avenue,+Riverside,+CA+92504/"
Riverside Outpatient Services & Administrative Office,has_an_availability_status_of,available
Riverside Outpatient Services & Administrative Office,description_is,"MFI Recovery Center provides a multitude of services for individuals experiencing substance use issues.This program provides:- Medication-assisted treatment- Primary health care- Individual and group counseling- Cognitive-behavioral therapy (CBT)- Brainspotting- 12-step programs- Eye Movement Desensitization and Reprocessing (EMDR)- Relapse preventionMFI Recovery Center facilitates outpatient recovery treatment at centers for men, women, and teens in Banning, Murrietta, Riverside, and Hemet, California. To learn more about outpatient treatment for opioid, alcohol, and other substance use disorders, schedule an appointment at MFI Recovery Center.MFI Recovery Center accepts payment from many insurance carriers, as well as Medi-cal."
Riverside Outpatient Services & Administrative Office,speaks,['English']
Riverside Outpatient Services & Administrative Office,costs,Reduced Cost
Riverside Outpatient Services & Administrative Office,has_Google_Reviews,True
Riverside Outpatient Services & Administrative Office,covers,"This program covers residents of the following cities: Banning, CA, Hemet, CA, Murrieta, CA and Riverside, CA."
Riverside Outpatient Services & Administrative Office,zipcode_is,92504.0
Riverside Outpatient Services & Administrative Office,24hours_status_is,False
Riverside Outpatient Services & Administrative Office,serves,"['adults', 'young adults', 'teens', 'benefit recipients', 'substance dependency', 'dual diagnosis'], ['This program serves individuals with substance use disorder.']"
Riverside Outpatient Services & Administrative Office,socials_are,https://www.facebook.com/MFIRecovery/
Riverside Outpatient Services & Administrative Office,coordinates_are,"33.9455788, -117.4313032"
Riverside Outpatient Services & Administrative Office,is_open_from,"8:00 AM - 9:00 PM  PST, 8:00 AM - 9:00 PM  PST, 8:00 AM - 9:00 PM  PST, 8:00 AM - 9:00 PM  PST, 8:00 AM - 5:00 PM  PST, Closed, Closed"
