Service_name,Service_url,Main_Services,Other_Services,Serving,Phone_Number,Website,Location_Address,Location_URL_Map,Eligibility,Availability,Description,Languages,Cost,Google_Review,Facebook_URL,Twitter_URL,Coverage,Latitude,Longitude,Zipcode,24hour,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
Food Distribution,https://www.auntbertha.com//circle-of-hope--philadelphia-pa--food-distribution/6326304658030592?postal=19109,['food pantry'],,"['anyone in need', 'all ages']",856-320-8230,https://www.circleofhope.church/,"2212 South Broad Street, Philadelphia, PA 19145","https://www.google.com/maps/?q=2212+South+Broad+Street,+Philadelphia,+PA+19145/",['Those program serves those in Philadelphia and South Jersey.'],full,"Circle of Hope offers food distribution through mutual aid, based on what is currently available.This program provides: - Food distributionPlease note that while those in need can generally call to be added to the waitlist, the list is past capacity and Circle of Hope is not currently accepting new requests for food.",['English'],Free,TRUE,https://www.facebook.com/CircleofHopePhillyRegion/,https://www.twitter.com/@CircleofHopeNet,"This program covers residents of the following counties: Camden County, NJ and Philadelphia County, PA.",39.9227241,-75.1703845,19145.0,FALSE,,,,,,,
Food Pantry,https://www.auntbertha.com//saint-paul%2527s-evangelical-lutheran-church--philadelphia-pa--food-pantry/6117146080575488?postal=19123,['food pantry'],,"['anyone in need', 'all ages', 'individuals', 'families']",215-424-4800,http://st-pauls-lutheran-church3.bridgeelementcms.com/pop-up-manger,"5900 North 5th Street, Philadelphia, PA 19120","https://www.google.com/maps/?q=5900+North+5th+Street,+Philadelphia,+PA+19120/",['Anyone can access this program.'],available,"Saint Paul's Evangelical Lutheran Church helps alleviate hunger in the community in an environment of respect, care and hospitality.This program provides:- Foods to meet basic nutritional needsPlease call for any updated information.",['English'],Free,TRUE,,,"This program covers residents of the following counties: Philadelphia County, PA.",40.0414451,-75.1297938,19120.0,FALSE,Closed,Closed,9:00 AM - 12:00 PM  EST,Closed,Closed,Closed,Closed
Comida con Amor/Food with Love,https://www.auntbertha.com//iglesia-cristiana-avivamiento--philadelphia-pa--comida-con-amor-food-with-love/5390458589806592?postal=19123,['food pantry'],,"['anyone in need', 'all ages', 'individuals', 'families']",215-856-3932,http://www.avivamientophilly.com/,"5500 Tabor Avenue, Philadelphia, PA 19120","https://www.google.com/maps/?q=5500+Tabor+Avenue,+Philadelphia,+PA+19120/",['Anyone can access this program.'],available,"Food with Love serves local communities in the Northeast Philadelphia area and is staffed entirely by volunteers. Food with Love/Comida con Amor operates through donations from the business community, individual sponsors, and the Revival Church congregation.This program provides:- Food to meet basic nutritional needs","['English', 'Spanish']",Free,FALSE,,,"This program covers residents of the following counties: Philadelphia County, PA.",40.0367501,-75.1047313,19120.0,FALSE,Closed,10:00 AM - 3:00 PM  EST,Closed,10:00 AM - 3:00 PM  EST,Closed,Closed,Closed
Food Pantry,https://www.auntbertha.com//turning-points-for-children--philadelphia-pa--food-pantry/6317383527694336?postal=19121,['food pantry'],,"['anyone in need', 'all ages', 'individuals', 'families']",,https://turningpointsforchildren.phmc.org/programs/fawn,"6601 Elmwood Avenue, Philadelphia, PA 19142","https://www.google.com/maps/?q=6601+Elmwood+Avenue,+Philadelphia,+PA+19142/",['Anyone can access this program.'],available,"Food and Wellness Network (FAWN) food pantry serves children, adults or senior citizens with limited or no income, who simply have fallen on hard times or recently unemployed and need assistance to make ends meet. Services provided to our community include:- Food to meet basic nutritional needs",['English'],Free,TRUE,https://www.facebook.com/TurningPointsforChildren,https://www.twitter.com/@TP4C,"This program covers residents of the following counties: Philadelphia County, PA.",39.9215039,-75.232455,19142.0,FALSE,Closed,Closed,Closed,Closed,10:00 AM - 2:00 PM,Closed,Closed
Food Pantry,https://www.auntbertha.com//st.-barbara%2527s-roman-catholic-church--philadelphia-pa--food-pantry/4851628329664512?postal=19103,['food pantry'],,"['anyone in need', 'all ages', 'individuals', 'families']",215-473-1044,https://stbarbphila.org/events/food-pantry-ph,"5359 Lebanon Avenue, Philadelphia, PA 19131","https://www.google.com/maps/?q=5359+Lebanon+Avenue,+Philadelphia,+PA+19131/",['Anyone can access this program.'],available,The food pantry provides quality food items to households experiencing food insecurity. This program supplies critical nutrition to hungry individuals and families. This program provides:- Food to meet basic nutritional needs,['English'],Free,TRUE,https://www.facebook.com/profile.php?id=100083359778002,https://www.twitter.com/@SaintBarbPhilly,"This program covers residents of the following counties: Philadelphia County, PA.",39.9878915,-75.2314511,19131.0,FALSE,Closed,11:00 AM - 12:30 PM  EST,Closed,Closed,Closed,Closed,Closed
St. Helena Food Cupboard,https://www.auntbertha.com//saint-helena--philadelphia-pa--st.-helena-food-cupboard/5017006984921088?postal=19120,"['emergency food', 'food pantry']",,"['anyone in need', 'all ages', 'individuals', 'families']",215-424-1300,https://sainthelenaparish.net/act/food-cupboard/,"6161 North 5th Street, Philadelphia, PA 19120","https://www.google.com/maps/?q=6161+North+5th+Street,+Philadelphia,+PA+19120/","['Must live in postal code 19111, 19120 or 19126.']",available,The Saint Helena Food Bank provides critical food resources to those in need. The nutrition they supply is critical to individuals and families who may otherwise go hungry.This program provides:- Food to meet nutritional needs- Specially designed Senior BoxesClients can visit once per month. Please call us for more information.,['English'],Free,TRUE,https://www.facebook.com/sainthelenaparish,,"This program covers residents of the following postal codes: 19111, 19120 and 19126.",40.0453447,-75.1280174,19120.0,FALSE,Closed,9:00 AM - 12:00 PM  EST,Closed,9:00 AM - 12:00 PM  EST,Closed,Closed,Closed
Food Pantry,https://www.auntbertha.com//somerton-interfaith-food-bank--philadelphia-pa--food-pantry/6641549530365952?postal=19116,['food pantry'],,"['anyone in need', 'all ages']",215-673-1117,http://somertonfoodbank.webs.com,"510 Somerton Avenue, Philadelphia, PA 19116","https://www.google.com/maps/?q=510+Somerton+Avenue,+Philadelphia,+PA+19116/",['We serve anyone in need.'],available,"The Somerton Interfaith Food Pantry provides assistance to families and individuals who have limited or no income, who simply have fallen on hard times or recently unemployed and need assistance to make ends meet.This program provides:  - Food to meet basic nutritional needs",['English'],Free,TRUE,,,"This program covers residents of the following postal codes: 19006, 19020, 19053, 19114, 19115, 19116, 19136, 19152 and 19154.",40.122485,-75.0190608,19116.0,FALSE,6:00 AM - 9:00 AM  PST,Closed,6:00 AM - 9:00 AM  PST,Closed,Closed,Closed,Closed
Food Pantry,https://www.auntbertha.com//saint-ignatius-of-loyola--philadelphia-pa--food-pantry/4869860969676800?postal=19104,['food pantry'],,"['anyone in need', 'all ages', 'individuals', 'families', 'low-income']",215-386-5065,https://www.phoenixclc.org/,"636 North 43rd Street, Philadelphia, PA 19104","https://www.google.com/maps/?q=636+North+43rd+Street,+Philadelphia,+PA+19104/",['Must live in 19104 zip code to receive services'],available,"St Ignatius of Loyola addresses the needs of low-income individuals and households that lack a reliable access to affordable, nutritious food and may experience hunger on a regular basis.This program provides:- Nutritious foods Individuals are able to apply for services at the location, and receive a bag of groceries once a month. You may sign up for an additional Senior Box for those who are 55 and up on the 3rd Tuesday of the month. Please call to confirm hours of operation.",['English'],Free,TRUE,https://www.facebook.com/SaintIgnatiusWestPhilly,,This program covers residents of the following postal codes: 19104.,39.9639321,-75.2095718,19104.0,FALSE,Closed,7:00 AM - 9:00 AM  PST,Closed,Closed,Closed,Closed,Closed
Resource Fair,https://www.auntbertha.com//the-simple-way--philadelphia-pa--resource-fair/5846171090944000?postal=19124,"['food pantry', 'clothing', 'navigating the system']",,"['anyone in need', 'all ages', 'individuals', 'families', 'limited english']",215-423-3598,https://thesimpleway.org/what-we-do/,"3234 Potter Street, Philadelphia, PA 19134","https://www.google.com/maps/?q=3234+Potter+Street,+Philadelphia,+PA+19134/",['Anyone can access this program.'],available,"On the third Wednesday of every month from 10 am to 12 pm, we host a resource fair in partnership with Esperanza Health Center. Located at 3222 H Street, the resource fair offers food, clothing, and other resources. Appointments are not necessary. 

In addition, we have a community refrigerator outside located around the corner from 3234 Potter Street on Westmoreland with fresh food available. 

Individuals who are interested in receiving updates on our events can text “FOOD” to 866-551-1675 for updates and the latest information about events, timing, and changes, or follow us on Facebook, Instagram, or Twitter.","['English', 'Spanish']",Free,TRUE,https://www.facebook.com/theSimpleWay/,https://www.twitter.com/@theSimpleWay,"This program covers residents of the following counties: Philadelphia County, PA.",39.9978678,-75.11218960000000,19134.0,FALSE,12:30 PM - 2:30 PM  EST,12:30 PM - 2:30 PM  EST,Closed,Closed,9:30 AM - 11:30 AM  EST,Closed,Closed
Food Cupboard,https://www.auntbertha.com//saint-vincent-de-paul-church--philadelphia-pa--food-cupboard/5957549088833536?postal=19119,['food pantry'],,"['anyone in need', 'all ages']",,https://saint-vincent-church.org/,"109 East Price Street, Philadelphia, PA 19144","https://www.google.com/maps/?q=109+East+Price+Street,+Philadelphia,+PA+19144/","['Serves residents of 19119, 19138, 19144, and 19150.']",available,"The food pantry serves everyone from low income families, single parents, senior citizens, unemployed individuals, disabled veterans, working poor, and anyone else in need of our assistance. This program provides: - Food to meet basic nutritional needs",['English'],Free,TRUE,https://www.facebook.com/StVincentDePaulCatholicCommunity/,,"This program covers residents of the following postal codes: 19119, 19138, 19144 and 19150.",40.0383304,-75.1744199,19144.0,FALSE,Closed,7:00 AM - 9:00 AM  PST,Closed,Closed,Closed,Closed,Closed
Food Pantry,https://www.auntbertha.com//church-of-new-hope-and-faith--philadelphia-pa--food-pantry/5393961702391808?postal=19104,['food pantry'],,"['all ages', 'individuals', 'families']",215-222-7672,https://www.newhopeandfaith.org/,"661 North 39th Street, Philadelphia, PA 19104","https://www.google.com/maps/?q=661+North+39th+Street,+Philadelphia,+PA+19104/",['Must reside in 19104 zip code.'],temporarily closed,"The Food Pantry serves everyone from low income families, single parents, senior citizens, unemployed individuals, disabled veterans, working poor, and anyone else in need of our assistance.This program provides:- Food to meet basic nutritional needsYou must have a referral and make an appointment to access the food pantry. Please contact WhyHunger at 800-548-6479 for the referral.",['English'],Free,TRUE,https://www.facebook.com/churchofnewhopeandfaith,,This program covers residents of the following postal codes: 19104.,39.9650238,-75.1997018,19104.0,FALSE,,,,,,,
